epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,2384.75,0.84035,0.57581,1.0907,0.89797,0.80302,0.8386,0.60009,0.99918,0.67255,1.1667,0.0003565,0.0003565,0.0003565
67,2420.4,0.85876,0.5817,1.09802,0.87656,0.8274,0.83951,0.59399,1.00445,0.6593,1.17732,0.0003466,0.0003466,0.0003466
68,2456.09,0.85803,0.58565,1.0967,0.87843,0.81613,0.84128,0.59355,1.00313,0.66729,1.16832,0.0003367,0.0003367,0.0003367
69,2491.8,0.85717,0.5841,1.09876,0.89039,0.81102,0.83696,0.59415,0.98543,0.68889,1.16181,0.0003268,0.0003268,0.0003268
70,2527.4,0.84278,0.58084,1.10433,0.88948,0.80726,0.83733,0.59797,0.98835,0.65368,1.16307,0.0003169,0.0003169,0.0003169
71,2563.32,0.83002,0.57027,1.08628,0.88211,0.80015,0.83101,0.59465,0.98247,0.65975,1.16092,0.000307,0.000307,0.000307
72,2599.24,0.83276,0.57237,1.08358,0.8856,0.81751,0.84145,0.59697,0.99525,0.64031,1.17514,0.0002971,0.0002971,0.0002971
73,2636.3,0.83656,0.56894,1.08659,0.86792,0.8119,0.82808,0.5922,0.99022,0.65178,1.167,0.0002872,0.0002872,0.0002872
74,2672.57,0.81584,0.55115,1.07879,0.88434,0.80848,0.83787,0.59833,0.99258,0.6416,1.17425,0.0002773,0.0002773,0.0002773
75,2708.47,0.81662,0.54767,1.07816,0.88714,0.81535,0.83607,0.59555,1.00143,0.65883,1.17374,0.0002674,0.0002674,0.0002674
76,2744.53,0.80877,0.55034,1.0758,0.884,0.80969,0.83599,0.6034,0.97884,0.64769,1.15829,0.0002575,0.0002575,0.0002575
77,2780.45,0.81449,0.54641,1.07294,0.89175,0.82498,0.8432,0.59836,0.98998,0.64785,1.17011,0.0002476,0.0002476,0.0002476
78,2816.14,0.81135,0.558,1.07593,0.88251,0.81864,0.83635,0.60242,0.97393,0.65079,1.16074,0.0002377,0.0002377,0.0002377
79,2851.64,0.80504,0.54617,1.07617,0.87454,0.82491,0.83611,0.59677,0.98053,0.64035,1.16974,0.0002278,0.0002278,0.0002278
80,2887.85,0.80024,0.53943,1.06738,0.88336,0.81361,0.8389,0.6023,0.98325,0.65374,1.16817,0.0002179,0.0002179,0.0002179
81,2924.55,0.79303,0.5355,1.0672,0.8829,0.8226,0.83986,0.6005,0.98917,0.64373,1.17495,0.000208,0.000208,0.000208
82,2960.38,0.79402,0.53982,1.0699,0.87948,0.81446,0.83244,0.59887,0.98485,0.65102,1.16774,0.0001981,0.0001981,0.0001981
83,2996.32,0.78618,0.52156,1.06178,0.89195,0.80805,0.82887,0.59776,0.97807,0.63841,1.16387,0.0001882,0.0001882,0.0001882
84,3032.54,0.79775,0.53667,1.06494,0.88741,0.81755,0.83314,0.60205,0.96653,0.63476,1.15706,0.0001783,0.0001783,0.0001783
85,3068.31,0.78184,0.51901,1.0549,0.8846,0.8239,0.83406,0.60194,0.97543,0.63543,1.16174,0.0001684,0.0001684,0.0001684
86,3104.33,0.7819,0.52517,1.06677,0.88252,0.8275,0.83835,0.60678,0.96702,0.62993,1.16105,0.0001585,0.0001585,0.0001585
87,3141.27,0.7776,0.51496,1.05634,0.89023,0.82502,0.83688,0.60305,0.97085,0.62957,1.16768,0.0001486,0.0001486,0.0001486
88,3177.03,0.77355,0.52075,1.0533,0.89137,0.81957,0.83163,0.60343,0.97493,0.6246,1.16963,0.0001387,0.0001387,0.0001387
89,3212.95,0.77857,0.52101,1.0577,0.88669,0.82292,0.83318,0.60024,0.98158,0.62333,1.17444,0.0001288,0.0001288,0.0001288
90,3248.91,0.7738,0.51335,1.06126,0.88637,0.8274,0.83432,0.60234,0.97499,0.61991,1.16805,0.0001189,0.0001189,0.0001189
91,3286.14,0.75705,0.465,1.05425,0.89208,0.81695,0.82893,0.59663,0.97115,0.62438,1.16677,0.000109,0.000109,0.000109
92,3322.12,0.74172,0.45006,1.04419,0.89083,0.82543,0.83587,0.60321,0.97592,0.63129,1.16931,9.91e-05,9.91e-05,9.91e-05
93,3357.87,0.73566,0.4459,1.04543,0.89132,0.81437,0.82965,0.59752,0.97247,0.63208,1.16637,8.92e-05,8.92e-05,8.92e-05
94,3393.36,0.72576,0.44222,1.03485,0.87722,0.8282,0.8299,0.59979,0.96471,0.63324,1.16702,7.93e-05,7.93e-05,7.93e-05
95,3428.79,0.72163,0.43997,1.03394,0.8949,0.82656,0.83449,0.60164,0.96182,0.63311,1.16134,6.94e-05,6.94e-05,6.94e-05
96,3464.18,0.71993,0.43398,1.03266,0.88276,0.82417,0.83046,0.60261,0.95964,0.63122,1.16172,5.95e-05,5.95e-05,5.95e-05
