epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,2341.47,0.90403,0.62721,1.0869,0.81007,0.77022,0.79139,0.53944,1.0834,0.75961,1.21114,0.000184959,0.000184959,0.000184959
75,2373.46,0.89695,0.62823,1.0876,0.82329,0.76313,0.7933,0.53836,1.08623,0.74154,1.21893,0.000178356,0.000178356,0.000178356
76,2406.02,0.89364,0.62169,1.08159,0.82205,0.76409,0.79641,0.53854,1.08144,0.72809,1.21861,0.000171752,0.000171752,0.000171752
77,2437.93,0.90485,0.63104,1.0896,0.80792,0.75526,0.78484,0.53971,1.08179,0.75639,1.21556,0.000165149,0.000165149,0.000165149
78,2469.21,0.88687,0.61415,1.07714,0.81537,0.76697,0.79079,0.54063,1.07486,0.74584,1.21165,0.000158546,0.000158546,0.000158546
79,2500.72,0.88837,0.61967,1.08599,0.80663,0.75971,0.78845,0.54208,1.06711,0.76317,1.2112,0.000151943,0.000151943,0.000151943
80,2532.04,0.88651,0.62244,1.08217,0.82181,0.75016,0.78388,0.53788,1.0721,0.75726,1.21276,0.000145339,0.000145339,0.000145339
81,2563.07,0.88207,0.62189,1.08343,0.80985,0.76116,0.79089,0.54607,1.06273,0.75544,1.2019,0.000138736,0.000138736,0.000138736
82,2594.31,0.8771,0.60921,1.07746,0.82396,0.75754,0.78798,0.54499,1.05795,0.74171,1.20089,0.000132133,0.000132133,0.000132133
83,2625.84,0.86586,0.60789,1.07465,0.82761,0.7508,0.78738,0.54421,1.06063,0.75055,1.20179,0.000125529,0.000125529,0.000125529
84,2657.11,0.86215,0.59827,1.06757,0.8202,0.75968,0.79459,0.55195,1.05235,0.73216,1.19674,0.000118926,0.000118926,0.000118926
85,2688.34,0.88079,0.60854,1.08655,0.8409,0.74728,0.79283,0.54468,1.0572,0.74515,1.20248,0.000112323,0.000112323,0.000112323
86,2720.07,0.85922,0.5967,1.06959,0.83099,0.75755,0.79756,0.54927,1.04723,0.73991,1.19061,0.00010572,0.00010572,0.00010572
87,2751.91,0.86553,0.59977,1.0684,0.84028,0.74837,0.79452,0.54761,1.05385,0.74318,1.1952,9.91162e-05,9.91162e-05,9.91162e-05
88,2784.07,0.85894,0.58782,1.06985,0.83772,0.75935,0.79408,0.549,1.05227,0.73309,1.19308,9.25129e-05,9.25129e-05,9.25129e-05
89,2818.18,0.87161,0.59882,1.07115,0.85527,0.75287,0.79839,0.54745,1.05086,0.72543,1.19711,8.59096e-05,8.59096e-05,8.59096e-05
90,2853.11,0.8495,0.59138,1.06103,0.83331,0.75176,0.79682,0.54696,1.05467,0.73043,1.19949,7.93063e-05,7.93063e-05,7.93063e-05
91,2886.27,0.84267,0.54484,1.07366,0.80665,0.76782,0.79112,0.54242,1.05928,0.73311,1.20884,7.2703e-05,7.2703e-05,7.2703e-05
92,2917.11,0.82897,0.52341,1.06584,0.81284,0.77169,0.7936,0.54376,1.05533,0.72809,1.20599,6.60997e-05,6.60997e-05,6.60997e-05
93,2948.12,0.82373,0.51465,1.06109,0.83419,0.74917,0.79312,0.54693,1.05313,0.74155,1.20463,5.94964e-05,5.94964e-05,5.94964e-05
94,2979.31,0.8153,0.51497,1.05926,0.84041,0.74866,0.79623,0.55088,1.04445,0.72532,1.19906,5.28931e-05,5.28931e-05,5.28931e-05
