epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,1882.43,1.91728,1.35824,2.2438,0.8647,0.77684,0.83014,0.58566,2.11472,1.38322,2.35338,0.0004357,0.0004357,0.0004357
59,1914.38,1.90018,1.35099,2.23871,0.83787,0.80437,0.82446,0.58243,2.12429,1.37128,2.36152,0.0004258,0.0004258,0.0004258
60,1946.08,1.85045,1.32058,2.21824,0.85097,0.79785,0.82293,0.58594,2.10009,1.37112,2.34986,0.0004159,0.0004159,0.0004159
61,1977.74,1.89582,1.37136,2.23576,0.84005,0.78143,0.81628,0.57822,2.10653,1.40803,2.35449,0.000406,0.000406,0.000406
62,2010.13,1.8865,1.30152,2.2372,0.83867,0.78597,0.82722,0.58988,2.11151,1.3733,2.34861,0.0003961,0.0003961,0.0003961
63,2041.66,1.88754,1.32043,2.22461,0.82493,0.79896,0.81967,0.58015,2.14124,1.36794,2.37899,0.0003862,0.0003862,0.0003862
64,2073.49,1.85652,1.31467,2.22288,0.84937,0.79399,0.81928,0.57945,2.11399,1.39516,2.3602,0.0003763,0.0003763,0.0003763
65,2105.23,1.83721,1.30011,2.20075,0.8511,0.79642,0.82299,0.58996,2.08719,1.36741,2.33607,0.0003664,0.0003664,0.0003664
66,2136.63,1.81044,1.25274,2.18124,0.85074,0.79861,0.82349,0.59085,2.09733,1.36717,2.33426,0.0003565,0.0003565,0.0003565
67,2168.81,1.8431,1.26215,2.19477,0.85615,0.80155,0.8299,0.58862,2.09903,1.34362,2.35087,0.0003466,0.0003466,0.0003466
68,2200.71,1.84704,1.27596,2.19452,0.86423,0.79974,0.82263,0.5846,2.1078,1.34935,2.35497,0.0003367,0.0003367,0.0003367
69,2232.37,1.84045,1.27401,2.19466,0.85124,0.8154,0.82714,0.58251,2.09583,1.35735,2.33868,0.0003268,0.0003268,0.0003268
70,2263.96,1.80846,1.25962,2.21354,0.84726,0.79955,0.82571,0.58774,2.08239,1.36053,2.33573,0.0003169,0.0003169,0.0003169
71,2295.72,1.8024,1.24316,2.17911,0.85398,0.79339,0.82445,0.58173,2.08256,1.35737,2.33523,0.000307,0.000307,0.000307
72,2327.38,1.80281,1.25192,2.17514,0.84826,0.78895,0.8223,0.58838,2.0738,1.35424,2.33061,0.0002971,0.0002971,0.0002971
73,2359.21,1.81669,1.23613,2.17942,0.83865,0.78667,0.82135,0.58242,2.09098,1.37932,2.33922,0.0002872,0.0002872,0.0002872
74,2390.71,1.76067,1.1922,2.16032,0.85204,0.80616,0.83303,0.59646,2.05625,1.34927,2.32235,0.0002773,0.0002773,0.0002773
75,2422.06,1.75638,1.20262,2.15989,0.85268,0.80239,0.83257,0.5986,2.07295,1.3439,2.32863,0.0002674,0.0002674,0.0002674
76,2454.03,1.75789,1.20685,2.15711,0.85005,0.78479,0.82656,0.59392,2.06346,1.34167,2.31433,0.0002575,0.0002575,0.0002575
77,2485.62,1.74811,1.18632,2.14349,0.86176,0.79797,0.83572,0.59632,2.04793,1.34122,2.29611,0.0002476,0.0002476,0.0002476
78,2517.17,1.75008,1.22497,2.15999,0.86089,0.79773,0.82771,0.59585,2.04412,1.34016,2.3016,0.0002377,0.0002377,0.0002377
79,2548.98,1.74789,1.1984,2.16069,0.85756,0.78775,0.83248,0.59864,2.05238,1.35537,2.32011,0.0002278,0.0002278,0.0002278
80,2580.48,1.73388,1.18677,2.14299,0.84234,0.7982,0.82861,0.59935,2.02711,1.36551,2.30511,0.0002179,0.0002179,0.0002179
81,2612.32,1.72837,1.17614,2.14782,0.86093,0.79067,0.83148,0.60109,2.01952,1.32569,2.30212,0.000208,0.000208,0.000208
82,2644.06,1.71728,1.1835,2.15039,0.85889,0.79288,0.83058,0.59997,2.02599,1.34594,2.29389,0.0001981,0.0001981,0.0001981
